Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Sweden,SWE,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.30467,95.63734,92.47447,92.44425,93.89857,97.33757,105.22789,104.72528,104.77015,103.06486,96.77329,91.83108,94.16963,97.91265,NA,NA,100.57391,98.21858,96.15765,96.01564,96.48399,100.8551,107.18491,105.28536,NA,NA,NA,NA,100.4988098,100.2581406,102.0590134,102.5063324,106.6274185,103.1486664,99.90142059,95.64498138,95.32691193,93.8633728,93.60752106,96.4311676,100.7792435,102.1820831,100.8768387,NA,NA
Sweden,SWE,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.16632,93.0739,89.41193,90.27359,91.82702,96.34425,102.99405,104.08733,104.9974,103.39719,96.27196,92.22433,92.82028,98.24889,NA,NA,100.74161,98.40166,96.34752,97.00885,96.18906,100.26019,105.1338,103.40407,NA,NA,NA,NA,100.3847504,98.96102905,102.5399704,102.7583694,106.469429,105.1223297,100.5170212,95.70995331,94.83010864,94.55648041,92.70185852,96.96325684,102.2197876,102.2267532,102.1465607,NA,NA
Sweden,SWE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.68908,94.3185,90.90103,91.3302,92.8363,96.82846,104.08306,104.39823,104.88669,103.23539,96.51596,92.03283,93.47807,98.08482,NA,NA,100.65965,98.31223,96.25482,96.52425,96.33286,100.55007,106.13266,104.31975,NA,NA,NA,NA,100.4402313,99.59207153,102.3059464,102.6356888,106.5463562,104.1608505,100.2169876,95.67828369,95.07215118,94.21903229,93.14260864,96.70432281,101.5184937,102.2049866,101.5276031,NA,NA
Switzerland,CHE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland,CHE,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.63612,59.35468,57.35443,55.64733,52.86333,52.22795,52.69568,52.17222,50.84568,50.26217,50.10567,49.06438,50.68779,51.5801,53.88786,55.7688,60.56101,61.67571,NA,73.0467,NA,NA,96.98680878,98.15148163,98.79418182,99.35800171,99.86817169,100.7305222,98.10710907,95.05917358,94.24501801,95.13247681,97.50817871,97.53890228,97.64405823,98.32981873,NA,NA,NA
Switzerland,CHE,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.77077,60.18799,57.76346,56.63643,51.16609,51.19399,51.4141,50.29041,50.55778,49.4651,48.76311,47.90606,49.09276,50.92585,53.35703,54.61073,61.82605,62.85571,NA,72.89717,NA,NA,93.77749634,94.69138336,96.73182678,96.65563202,96.60958862,97.71124268,95.42488098,92.42147064,92.00911713,93.12014771,94.1287384,94.30921173,95.24778748,95.38304901,NA,NA,NA
Switzerland,CHE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.70488,59.78051,57.5635,56.15276,51.99613,51.69886,52.03864,51.20611,50.6977,49.85224,49.41545,48.46954,49.86965,51.24512,53.61652,55.17591,61.21004,62.28201,NA,72.96973,NA,NA,95.33718872,96.37563324,97.73674774,97.97174835,98.19490051,99.17977905,96.72988892,93.70516205,93.09654999,94.09805298,95.77005768,95.87770844,96.41172791,96.81221008,NA,NA,NA
Syrian Arab Republic,SYR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syrian Arab Republic,SYR,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.45081,38.78776,40.12147,45.19984,47.71215,51.76847,55.5455,58.62037,57.03644,57.09461,59.97217,64.72984,67.81823,71.29246,75.27596,78.51549,79.48652,80.02379,85.0597,84.81691,86.59488,91.01948,83.3419,85.67256,86.04703,88.26481,87.5568,87.86,88.45314026,88.22431946,89.7991333,91.71970367,105.5641632,106.701088,108.7878571,109.4725266,107.3109436,106.2590332,105.0564117,103.6311188,105.744751,106.1292419,63.67834854,NA,NA
Syrian Arab Republic,SYR,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.41288,78.87471,78.08396,81.93889,87.54201,91.76458,94.91704,96.54909,92.27672,89.05548,89.05765,93.20032,94.12733,93.30783,94.51456,94.80704,94.599,93.89957,94.57644,95.20999,96.56896,100.94676,92.95132,94.97334,93.48128,94.81467,95.35603,94.90247,95.47894287,94.72351074,96.18213654,98.86454773,107.5812302,109.3297577,110.3207321,109.5307693,107.3087234,105.6634979,104.5446091,104.4004211,105.7423706,107.2146835,64.10916138,NA,NA
Syrian Arab Republic,SYR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.13757,59.03478,59.30021,63.77047,67.85579,72.00568,75.47948,77.83546,74.90138,73.30908,74.74005,79.1915,81.18924,82.48779,85.06479,86.80884,87.1826,87.09256,89.90933,90.11477,91.68099,96.08321,88.24505,90.41958,89.84209,91.60853,91.53805,91.45413,92.03836823,91.54197693,93.06066895,95.37734222,106.599678,108.0536804,109.577713,109.5025482,107.3097992,105.9523621,104.7932129,104.0261765,105.7435303,106.6853485,63.89888,NA,NA
"Taiwan, China",TWN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taiwan, China",TWN,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taiwan, China",TWN,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taiwan, China",TWN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tajikistan,TJK,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.32,NA,NA,NA,30.87,15.43,NA,NA,10.35,NA,4.74,NA,NA,NA,NA,NA,NA
Tajikistan,TJK,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.02516174,99.74043274,100.9765396,96.2497406,NA,97.72059631,NA
Tajikistan,TJK,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.24891663,102.2270432,104.1065521,98.94824982,NA,98.70069885,NA
Tajikistan,TJK,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.85058,NA,73.82984,NA,90.79083252,91.33840179,95.64369965,96.76544952,94.89285278,91.70030212,101.0441284,104.3167801,92.40756226,94.55213928,97.67137909,101.011261,102.5775909,97.63117981,NA,98.22289276,NA
Tanzania,TZA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.42,NA,NA,NA,NA,NA,NA,NA,NA,84.74,NA,NA,NA,NA,NA,NA,52.73,NA,NA,NA,46.6,NA,NA,NA,NA
Tanzania,TZA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.06798,28.3936,NA,NA,NA,NA,66.41135,77.81117,85.15181,115.52444,NA,71.0421,69.1182,63.96413,47.04642,NA,63.38001,54.47379,57.33199,55.08482,NA,NA,59.00686,48.57733,58.61597824,50.19670105,55.97639847,60.08533859,NA,57.86772156,54.03651047,71.24588776,81.10617828,NA,102.7793579,91.73339081,NA,84.72064972,79.820961,NA,NA
Tanzania,TZA,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.65224,49.43256,NA,NA,NA,NA,87.09182,97.23645,102.24897,129.78838,NA,71.60157,67.99054,61.37022,47.91244,NA,61.50072,55.70331,58.60484,56.15622,NA,NA,57.71061,48.31815,56.13761139,48.90375137,53.93574905,58.20824051,NA,58.41336823,56.31221008,73.59130096,84.81757355,NA,102.4481964,87.2612915,NA,76.82775879,72.0349884,NA,NA
Tanzania,TZA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.90598,24.63943,27.90415,31.53786,35.33976,38.89073,NA,NA,NA,NA,76.74036,87.51531,93.69506,122.65431,79.7754,71.32191,68.55406,62.66611,47.47993,NA,62.43885,55.08966,57.9697,55.62178,NA,NA,58.35697,48.4474,57.37361145,49.54848099,54.95343018,59.14431,NA,58.14134979,55.17790985,72.42254639,82.96894836,NA,102.6129913,89.48542786,NA,80.7509613,75.90473175,NA,NA
Thailand,THA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.57,NA,NA,NA,NA,NA,NA,14.31,NA,9.37,NA,6.65,NA,3.19,NA,2.25,NA,1.5,2.54,2.55,NA,1.14,NA,0.75,NA,0.69,0.34,0.15,0.17,0.14,0.04,0.06,NA,NA,NA
Thailand,THA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.83918,35.21703,35.88238,37.29723,NA,NA,69.79558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.47096252,84.08265686,86.08722687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thailand,THA,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.83388,43.5419,43.54497,44.305,NA,NA,73.12141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.05342102,85.21697235,87.14893341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thailand,THA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.38039,39.42423,39.75944,40.84634,NA,NA,71.48252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.27580261,84.65947723,86.62773132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Timor-Leste,TMP,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.22,NA,NA,NA,NA,NA,46.76,NA,NA,NA,NA,NA,NA,NA,NA
Timor-Leste,TMP,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.65751648,65.32019043,64.73622131,71.90487671,NA,NA,NA,NA
Timor-Leste,TMP,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.90493011,65.43289185,62.18888855,70.21903229,NA,NA,NA,NA
Timor-Leste,TMP,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.29284668,65.37766266,63.43564987,71.04505157,NA,NA,NA,NA
Togo,TGO,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.55,NA,NA,NA,NA,54.18,NA,NA,NA,NA
Togo,TGO,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.00497,16.3165,NA,NA,NA,22.8646,NA,30.73464,31.82096,33.19437,31.17652,30.65655,30.17305,25.38537,20.02182,20.56595,19.50517,24.04088,18.66494,22.96887,23.27737,24.01665,NA,18.59443,26.10843,30.07387,NA,NA,39.81167984,48.34358978,55.34486008,NA,58.9383812,61.54959106,61.30173874,61.69646072,NA,55.82923126,56.10942078,61.80672836,64.28037262,68.75778198,74.19956207,NA,NA
Togo,TGO,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.59005,44.92971,NA,NA,NA,62.75559,NA,74.08159,71.94923,73.78928,69.12992,64.927,63.36443,55.3513,47.98649,46.97822,45.32967,51.25479,42.18506,49.87874,49.59908,50.31288,NA,38.26065,54.62699,63.71645,NA,NA,73.10825348,82.48779297,88.80902863,NA,85.78106689,86.67214203,85.60373688,85.08650208,NA,77.40838623,76.33836365,80.67604065,82.69567108,85.97971344,88.33148193,NA,NA
Togo,TGO,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.26214,30.57793,NA,NA,NA,42.74071,NA,52.31364,51.79494,53.39868,50.06323,47.70579,46.68422,40.29306,33.93501,33.70619,32.35673,37.59165,30.38348,36.37776,36.38425,37.10993,NA,28.39012,40.32337,46.8559,NA,NA,56.41157913,65.37914276,72.05287933,NA,72.34117126,74.09780884,73.44548035,73.38923645,NA,66.62303162,66.23314667,71.25469971,73.50356293,77.38237,81.27745056,NA,NA
Tonga,TON,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09,NA,NA,NA,NA,NA,NA
Tonga,TON,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.98501,95.28024,109.04449,NA,126.76168,108.69205,NA,114.22222,95.32628,101.17117,NA,NA,NA,119.94704,94.61998,NA,117.84841,NA,NA,NA,NA,108.28625,110.8310013,NA,104.9479218,NA,NA,NA,109.0832596,106.4080887,NA,NA,NA,NA,NA,101.2531281,104.3866806,NA,NA
Tonga,TON,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.78756,90.53867,113.81443,NA,132.21976,126.25871,NA,119.31438,96.69148,102.44519,NA,NA,NA,135.13515,99.37008,NA,105.09978,NA,NA,NA,NA,107.35537,104.3693314,NA,107.9176636,NA,NA,NA,109.0413132,101.7996902,NA,NA,NA,NA,NA,99.46970367,113.1171722,NA,NA
Tonga,TON,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.95298,92.83167,111.50035,NA,129.57854,117.76711,NA,116.84619,96.03073,101.82927,NA,NA,NA,127.82498,97.09136,NA,111.16279,NA,NA,NA,NA,107.79049,107.3992996,NA,106.5010376,NA,NA,NA,109.0614929,104.0178604,NA,NA,NA,NA,NA,100.3178406,108.964447,NA,NA
Trinidad and Tobago,TTO,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,NA,NA,NA,3.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad and Tobago,TTO,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.92383,NA,NA,92.88689,NA,NA,99.60931,NA,NA,102.9549,101.29314,97.78959,NA,NA,89.41898,91.99972,NA,101.5290527,94.55110931,87.94429779,NA,89.96083832,96.14485168,93.63583374,NA,95.94709778,93.16674042,95.76242065,94.9871521,NA,NA,NA,NA,NA
Trinidad and Tobago,TTO,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.69687,NA,NA,97.23537,NA,NA,93.75303,NA,NA,96.72094,97.20169,96.80976,NA,NA,86.24545,87.69335,NA,98.73628998,92.1756897,85.43979645,NA,88.71835327,93.97425079,90.27337646,NA,95.50234222,93.55986786,95.52288818,94.68229675,NA,NA,NA,NA,NA
Trinidad and Tobago,TTO,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.80238,NA,NA,95.08651,NA,NA,96.638,NA,NA,99.78948,99.21733,97.29286,NA,NA,87.81258,89.81944,NA,100.1140671,93.34687042,86.6746521,NA,89.33152008,95.04621124,91.93477631,NA,95.72203827,93.36573029,95.6411438,94.83276367,NA,NA,NA,NA,NA
Tunisia,TUN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.93,NA,NA,NA,NA,9.82,NA,NA,NA,NA,10.86,NA,NA,NA,NA,5.32,NA,NA,NA,NA,3.09,NA,NA,NA,NA,1.99,NA,NA,NA,NA,NA
Tunisia,TUN,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.02989,NA,NA,48.52468,51.41869,53.64709,45.78393,47.56839,64.42433,51.84014,54.75561,59.67233,61.71319,64.7899,64.79865,64.70817,68.54386,73.85111,68.28776,NA,69.10491,76.27477,86.56809,85.75554,89.10338,NA,90.18045044,89.60405731,90.7151413,94.22100067,96.56694031,98.6603775,100.3555984,NA,100.3955307,91.94487,91.3644104,101.6530685,NA,NA,98.39118958,NA,NA
Tunisia,TUN,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.90717,NA,NA,79.65079,80.9949,85.37439,71.00639,73.65297,98.5816,75.70482,75.59926,79.87201,79.92728,81.94672,81.89322,79.11726,82.65033,85.25656,78.39651,NA,76.01837,82.08181,92.06802,88.95865,92.22858,NA,91.30196381,91.13955688,91.20030975,94.59500885,96.58026123,97.92601013,99.26602936,NA,102.081337,92.57450104,88.84480286,101.790863,NA,NA,97.31659698,NA,NA
Tunisia,TUN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.31722,55.02463,60.79741,61.03951,66.25691,64.4124,66.50062,69.81427,58.62896,60.84359,81.79361,63.96259,65.33377,69.91519,70.94658,73.49428,73.48179,72.03804,75.73286,79.67339,73.45345,68.18035,72.64088,79.24572,89.38205,87.39397,90.70058,NA,90.75353241,90.38906097,90.96334839,94.41261292,96.57376862,98.28353119,99.79631042,NA,101.2608871,92.26792908,90.07272339,101.7236404,NA,NA,97.84043121,NA,NA
Turkey,TUR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61,NA,NA,NA,NA,NA,NA,2.57,NA,NA,NA,NA,NA,NA,NA,1.71,3.74,2.12,2.48,1.88,1.43,0.36,0.87,0.78,0.28,0.26,NA,NA,NA
Turkey,TUR,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.00239,82.80592,90.16017,88.85302,101.12134,86.86323,87.82052,90.17411,95.68155,89.29651,89.53073,88.34647,NA,NA,NA,NA,NA,NA,NA,NA,93.59339905,98.4920578,95.92797852,95.1121521,97.44737244,98.78489685,99.48298645,102.2071762,100.2938995,NA,NA,NA
Turkey,TUR,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.62286,97.47844,99.94571,99.98667,112.08169,97.75335,98.30347,100.15897,106.01385,99.49938,99.32427,96.82365,NA,NA,NA,NA,NA,NA,NA,NA,101.7217484,106.2588425,102.2843323,100.6701813,101.6366501,100.9652328,100.9876022,102.8053207,102.3949585,NA,NA,NA
Turkey,TUR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.30691,90.14126,95.06251,94.44022,106.63168,92.3483,93.1073,95.21266,100.8981,94.45053,94.48029,92.63233,NA,NA,NA,NA,NA,NA,NA,NA,97.71927643,102.4373169,99.15881348,97.93863678,99.57881927,99.89472961,100.2491989,102.5119095,101.3646011,NA,NA,NA
Turkmenistan,TKM,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.4,NA,NA,NA,NA,80.85,NA,NA,NA,NA,42.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Turkmenistan,TKM,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
